정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),Unnamed: 54
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,청소년,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,2,0,3,0,0,0,5,0,4,1,14,0,12,0,14,0,6,0,1,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,일반인,0,0,6,21,47,12,101,21,79,119,79,73,42,66,39,56,49,81,60,83,54,69,45,73,94,131,57,111,49,100,40,107,39,86,30,120,23,131,9,31,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,어린이,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,3,8,6,0,3,2,0,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,청소년,0,0,0,3,0,3,3,2,5,10,4,4,6,11,13,14,19,10,12,13,8,23,13,10,6,22,5,22,11,8,7,10,12,7,2,16,2,16,0,9,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,경로,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,0,4,2,5,1,2,1,1,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-02,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-02,일반인,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,2,0,2,0,8,0,0,0,2,0,4,0,5,1,24,0,9,0,15,0,18,0,20,0,18,0,15,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-02,청소년,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,
