정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),Unnamed: 54
인하대정문,37104,516,현광아파트후문 - 현광아파트후문앞,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,8,0,2,0,4,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,516,현광아파트후문 - 현광아파트후문앞,2023-01,청소년,0,0,0,0,0,0,0,0,0,3,0,1,0,9,0,8,0,7,2,8,0,6,1,5,6,5,1,8,4,8,3,5,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
인하대정문,37104,516,현광아파트후문 - 현광아파트후문앞,2023-01,경로,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,3,0,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,516,현광아파트후문 - 현광아파트후문앞,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,516,현광아파트후문 - 현광아파트후문앞,2023-01,국가유공자,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,일반인,0,0,1,1,3,3,12,2,27,12,15,4,18,6,23,11,20,11,23,6,42,12,36,13,56,2,78,8,38,11,21,7,18,9,7,7,7,1,5,2,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,청소년,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,12,4,3,0,1,3,10,0,5,0,7,4,1,2,4,2,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,경로,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,517,기점(미정차) - 신창아파트,2023-01,국가유공자,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,일반인,0,0,0,0,2,2,3,3,22,4,23,12,19,3,29,4,33,4,24,5,17,12,35,11,55,16,70,7,44,6,18,4,12,2,18,13,6,6,8,1,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,청소년,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,5,0,0,0,0,4,0,7,1,5,8,1,2,0,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,경로,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,3,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,519,기점(미정차) - 신창아파트,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,일반인,0,0,1,114,4,126,33,165,31,405,18,229,42,129,49,135,65,176,91,167,60,177,128,125,151,155,146,173,103,216,47,75,50,68,83,55,71,73,81,32,0,0,0,0,0,0,0,0,
인하대정문,37104,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,4,0,0,0,1,4,1,2,2,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,8,인천대학교공과대학 - 인천대학교공과대학,2023-01,청소년,0,0,1,3,0,8,0,1,0,15,1,13,9,10,6,9,6,37,7,31,19,26,34,19,28,44,9,30,13,12,9,5,2,4,4,1,8,4,9,1,0,0,0,0,0,0,0,0,
