정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),Unnamed: 54
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,청소년,0,0,13,0,11,3,16,41,14,523,23,10,33,6,57,10,285,12,191,5,158,8,680,11,338,8,242,8,205,2,152,6,86,4,76,8,58,6,22,7,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,경로,0,0,13,0,2,0,5,1,40,0,19,1,14,0,10,0,23,3,17,5,16,1,26,1,22,0,5,3,15,0,5,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,장애인,0,0,2,0,0,0,0,0,1,0,0,3,5,0,2,0,2,0,0,0,3,0,0,0,0,0,1,0,6,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-06,일반인,43,0,5,0,2,0,4,0,5,0,7,0,3,0,12,0,22,0,20,0,14,0,11,0,31,0,39,0,28,0,11,0,2,0,13,0,27,0,95,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-06,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-06,청소년,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-06,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-06,장애인,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,일반인,0,0,29,3,55,14,125,43,106,152,132,110,224,109,284,107,347,145,446,124,479,131,616,174,560,195,603,278,623,439,405,309,317,235,307,150,299,311,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,어린이,0,0,0,0,0,0,33,1,0,0,0,0,2,0,0,0,3,7,8,1,8,3,3,4,14,8,9,1,3,6,7,7,5,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,청소년,0,0,0,0,1,2,13,35,10,123,6,5,9,4,25,6,11,16,30,17,40,15,218,16,181,21,115,38,84,26,87,22,31,1,39,5,26,2,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,경로,0,0,1,0,4,0,0,0,7,1,9,0,5,2,2,2,3,4,6,6,4,16,5,0,4,0,2,4,3,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,장애인,0,0,1,0,7,0,2,0,1,0,0,0,4,1,0,2,1,1,1,1,0,1,0,1,0,0,3,0,1,0,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-06,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,일반인,0,0,183,4,617,30,1239,35,1149,156,886,103,909,60,1118,70,1234,82,1182,74,1347,69,1295,113,1412,89,1261,92,1114,179,706,133,620,112,561,163,537,154,162,80,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,어린이,0,0,0,0,0,0,0,0,1,34,1,4,1,0,2,0,2,0,1,1,3,0,10,2,2,2,2,0,9,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,청소년,0,0,21,1,13,3,13,25,15,457,19,20,38,8,49,8,56,9,78,5,113,4,492,4,403,5,339,10,264,8,158,5,106,25,71,3,35,5,8,6,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,경로,0,0,11,0,3,1,6,4,50,1,18,0,16,1,12,0,24,7,12,3,18,0,28,1,18,0,5,1,10,0,11,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,장애인,0,0,0,1,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,0,4,0,3,0,2,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-06,국가유공자,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-07,일반인,31,0,3,0,1,0,1,1,6,0,11,1,2,0,18,0,15,1,11,0,10,0,8,0,13,0,20,1,11,0,20,1,4,0,12,1,7,0,42,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-07,청소년,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
