월,정류장,count
202307.0,건설기술교육원,1
202307.0,검바위역,1
202307.0,검암역(시내방면),1
202307.0,구월2동행정복지센터,1
202307.0,구월도매전통시장,1
202307.0,구월아시아드6단지,1
202307.0,구월아시아드은빛호수공원,1
202307.0,남광로얄아파트,1
202307.0,남동구청,1
202307.0,남동중학교,1
202307.0,논현14단지등대마을,1
202307.0,논현14단지등대마을휴먼시아아파트,1
202307.0,대우푸르지오복합상가,1
202307.0,도림주공208동,1
202307.0,도화IC,1
202307.0,독배로317번길(삼거리),1
202307.0,동교동삼거리,1
202307.0,동막역(3번출구),1
202307.0,동산고,1
202307.0,동양화학,1
202307.0,동원아파트,1
202307.0,동춘2동행정복지센터,1
202307.0,루원시티사거리,1
202307.0,루원이편한세상하늘채(112동),1
202307.0,만수주공4단지,1
202307.0,문학경기장(월드컵경기장),1
202307.0,문학경로당,1
202307.0,미추홀도서관.인천신월초등학교,1
202307.0,보훈회관,1
202307.0,부평구청,1
202307.0,부평시장,1
202307.0,삼환아파트,1
202307.0,상동역8번출구세이브존,1
202307.0,새안의원,1
202307.0,서창이편한세상1002동,1
202307.0,서초아트자이아파트,1
202307.0,서초역,1
202307.0,서해그랑블아파트후문,1
202307.0,서화초등학교(도화e편한세상),1
202307.0,석남신사거리,1
202307.0,석락아파트,1
202307.0,성문아파트(문화연립),1
202307.0,성원아파트,1
202307.0,소래풍림아파트,1
202307.0,송도고입구,1
202307.0,송도재래시장,1
202307.0,송도풍림아이원4단지,1
202307.0,숭의역(1번출구),1
202307.0,숭의역(2번출구),1
202307.0,시민공원,1
202307.0,신비마을아파트(112동),1
202307.0,신선초등학교앞,1
202307.0,신송고등학교,1
202307.0,신일교회,1
202307.0,신천연합병원,1
202307.0,아시아드경기장(공촌사거리)역,1
202307.0,양재역,1
202307.0,엑슬루타워,1
202307.0,연흥아파트,1
202307.0,영남아파트,1
202307.0,용일초등학교,1
202307.0,용현동농협,1
202307.0,용현중학교,1
202307.0,우진아파트,1
202307.0,은봉초등학교,1
202307.0,은영아파트,1
202307.0,인천가정법원.인천지방법원등기국,1
202307.0,인천시청후문,1
202307.0,인천용학초등학교,1
202307.0,정광아파트(병무청),1
202307.0,정다운그린빌,1
202307.0,제물포시장,1
202307.0,충정로역2호선,1
202307.0,태평아파트,1
202307.0,태화.두진아파트,1
202307.0,풍림3차아파트,1
202307.0,하나로쇼핑,1
202307.0,학익시장,1
202307.0,한국아파트,1
202307.0,한진아파트,1
202307.0,현대4차아파트,1
202307.0,현대시장,1
202307.0,홍익자원,1
202308.0,주안역환승정류장,206
202308.0,인하대역(7번출구),123
202308.0,롯데백화점(인천터미널),116
202308.0,주안역,64
202308.0,남중학교,52
202308.0,신기.남부종합시장(진흥사거리),52
202308.0,인하대역(1번출구),48
202308.0,동인천,47
202308.0,송내역남부,46
202308.0,동인천역,40
202308.0,(구)시민회관사거리,33
202308.0,토지금고시장,33
202308.0,강남역서초현대타워앞,30
202308.0,용현시장,29
202308.0,풍림아이원아파트,29
202308.0,신중동역6번출구.중흥중학교,25
202308.0,제물포역,25
202308.0,홍대입구역,25
202308.0,원흥아파트,23
202308.0,문학초등학교,22
202308.0,동아풍림아파트,19
202308.0,현대3차아파트,18
202308.0,호반써밋송도,18
202308.0,수봉마을쉼터,17
202308.0,주안7동행정복지센터,17
202308.0,인천향교유림회관,16
202308.0,송도유원지(도로교통공단),15
202308.0,장미아파트,15
202308.0,신포시장,14
202308.0,금호타운,12
202308.0,대동아파트,12
202308.0,동막역(1번출구),12
202308.0,부천시청역3번출구.경기예고.현대백화점,11
202308.0,석바위,11
202308.0,벽산이삭아파트,10
202308.0,용일사거리,10
202308.0,용현고개,10
202308.0,인하대후문,10
202308.0,학익고등학교,10
202308.0,기점(미정차),9
202308.0,나사렛국제병원앞,9
202308.0,정석항공과학고,9
202308.0,주안파크자이더플래티넘아파트,9
202308.0,길병원,8
202308.0,신비마을아파트,8
202308.0,연학초등학교,8
202308.0,청능로사거리,8
202308.0,계룡리슈빌,7
202308.0,두산위브아파트,7
202308.0,미송초등학교,7
202308.0,신창아파트,7
202308.0,용정초등학교,7
202308.0,용현초등학교입구,7
202308.0,인명여자고등학교,7
202308.0,인천미래생활고등학교,7
202308.0,신동아아파트,6
202308.0,신동아아파트3차,6
202308.0,쌍용아파트,6
202308.0,인천대입구역,6
202308.0,인천향교.인천도호부청사,6
202308.0,인하대역4번출구,6
202308.0,주안사거리,6
202308.0,학산소극장,6
202308.0,학익사거리(동아풍림아파트),6
202308.0,관교여자중학교,5
202308.0,남광로얄아파트,5
202308.0,동막역(3번출구),5
202308.0,숭의2동행정복지센터,5
202308.0,아주아파트.미추홀학교,5
202308.0,태화두진아파트,5
202308.0,합정역,5
202308.0,CJ인천2공장,4
202308.0,교대역,4
202308.0,구월아시아드6단지,4
202308.0,도화오거리,4
202308.0,로얄아파트,4
202308.0,문학경기장(야구장),4
202308.0,백운역,4
202308.0,부평역,4
202308.0,삼영아파트,4
202308.0,송도파크레인동일하이빌,4
202308.0,숭의초등학교,4
202308.0,신동아아파트5차,4
202308.0,신동아아파트8차,4
202308.0,유원아파트,4
202308.0,인수초등학교,4
202308.0,인천소방본부,4
202308.0,인천정보과학고등학교,4
202308.0,인하대병원,4
202308.0,토지금고시장앞,4
202308.0,풍림1차아파트,4
202308.0,관교중학교(약수터),3
202308.0,교보생명,3
202308.0,구월2동행정복지센터,3
202308.0,구월아시아드은빛호수공원,3
202308.0,남동구청후문(남동등기소),3
202308.0,남인천여자중학교,3
202308.0,대림아파트,3
202308.0,루원이편한세상하늘채(125동),3
202308.0,문학경로당,3
202308.0,배다리,3
202308.0,상동역1번출구.부천터미널소풍.홈플러스,3
202308.0,서창퍼스트뷰후문,3
202308.0,서초아트자이아파트,3
202308.0,숭의로터리,3
202308.0,숭의역(1번출구),3
202308.0,신동아1.2차아파트,3
202308.0,신동아3차아파트,3
202308.0,신동아아파트4차,3
202308.0,신선초등학교앞,3
202308.0,신성성결교회(올림피아병원),3
202308.0,영남아파트,3
202308.0,용현3동행정복지센터.보훈병원,3
202308.0,인천기계공고,3
202308.0,인천의료원,3
202308.0,장천사거리,3
202308.0,정광아파트(병무청),3
202308.0,중구문화회관,3
202308.0,학익시장(법원검찰청),3
202308.0,학익시장앞,3
202308.0,한양아파트,3
202308.0,효성상아아파트,3
202308.0,힘찬병원,3
202308.0,검바위역,2
202308.0,검암역(시내방면),2
202308.0,구월아시아드8단지,2
202308.0,굴다리오거리,2
202308.0,굴다리입구,2
202308.0,금호아파트,2
202308.0,남동초등학교,2
202308.0,논현12단지산뒤마을,2
202308.0,대우푸르지오복합상가,2
202308.0,대인고등학교,2
202308.0,도림주공1단지,2
202308.0,도화IC,2
202308.0,독정이고개,2
202308.0,라이프아파트,2
202308.0,루원이편한세상하늘채(112동),2
202308.0,모래내시장역(3번출구),2
202308.0,무지개아파트(동남아파트),2
202308.0,문학경기장(월드컵경기장),2
202308.0,문학우체국,2
202308.0,미추홀구청입구,2
202308.0,미추홀도서관.인천신월초등학교,2
202308.0,백산아파트,2
202308.0,백운프라자,2
202308.0,법원.검찰청,2
202308.0,벽산아파트(미추홀도서관),2
202308.0,복지회관,2
202308.0,삼익.광명아파트,2
202308.0,서창센트럴푸르지오,2
202308.0,서초역,2
202308.0,서화초등학교(도화e편한세상),2
202308.0,석암초등학교앞,2
202308.0,선바위역,2
202308.0,송도중학교,2
202308.0,송도파크자이,2
202308.0,숭의교회,2
202308.0,신동아아파트(B),2
202308.0,신일교회,2
202308.0,약대사거리,2
202308.0,양재역,2
202308.0,운연역,2
202308.0,월드메르디앙아파트,2
202308.0,은봉초등학교,2
202308.0,인천교통공사,2
202308.0,작은구월사거리,2
202308.0,제물포시장,2
202308.0,제운사거리(청년창업특화거리),2
202308.0,주안3동행정복지센터,2
202308.0,진흥아파트,2
202308.0,하나로쇼핑,2
202308.0,학익2동행정복지센터,2
202308.0,한국아파트,2
202308.0,항운아파트,2
202308.0,현광아파트후문,2
202308.0,SK스카이뷰104동,1
202308.0,e편한세상정문,1
202308.0,가정(루원시티)역,1
202308.0,가현중학교,1
202308.0,건설기술교육원,1
202308.0,검암사거리,1
202308.0,검암중학교,1
202308.0,경남아너스빌,1
202308.0,구월도매전통시장,1
202308.0,굴포천역(롯데마트),1
202308.0,굴포천역(부평농협),1
202308.0,금호2차아파트,1
202308.0,금호어울림아파트,1
202308.0,길병원사거리,1
202308.0,남동경찰서.남촌농산물도매시장,1
202308.0,남동세무서,1
202308.0,남촌풍림3차아파트,1
202308.0,논현10단지별빛마을웰카운티A정문,1
202308.0,논현14단지등대마을,1
202308.0,논현초등학교,1
202308.0,도림주공2단지,1
202308.0,독배로317번길(삼거리),1
202308.0,동춘2동행정복지센터,1
202308.0,래미안아파트파이낸셜뉴스,1
202308.0,롯데슈퍼,1
202308.0,루에블리아파트,1
202308.0,마린월드,1
202308.0,만수주공4단지,1
202308.0,법원검찰청입구,1
202308.0,벽산.이삭아파트,1
202308.0,보건환경연구원,1
202308.0,부원중학교,1
202308.0,부평구청,1
202308.0,부평구청역,1
202308.0,부평역(북인천우체국),1
202308.0,삼미시장,1
202308.0,삼성빌라(종점),1
202308.0,삼환아파트,1
202308.0,상동역8번출구세이브존,1
202308.0,서창이편한세상1002동,1
202308.0,서해그랑블아파트후문,1
202308.0,석건연립,1
202308.0,석바위시장역,1
202308.0,석암초등학교,1
202308.0,석천사거리역,1
202308.0,선유고등학교,1
202308.0,성문아파트(문화연립),1
202308.0,성원아파트,1
202308.0,송도라마다호텔앞,1
202308.0,송림오거리,1
202308.0,송학둥지아파트,1
202308.0,수봉공원,1
202308.0,숭의역(2번출구),1
202308.0,시민공원,1
202308.0,신명아파트.대우3차아파트,1
202308.0,신비마을아파트(112동),1
202308.0,신선초등학교,1
202308.0,신천동,1
202308.0,신천역.문화의거리,1
202308.0,신흥시장,1
202308.0,아시아드경기장(공촌사거리)역,1
202308.0,아현역,1
202308.0,연안부두어시장,1
202308.0,연합의원,1
202308.0,연흥아파트,1
202308.0,올리브백화점,1
202308.0,용남시장,1
202308.0,용남파출소,1
202308.0,용일초등학교,1
202308.0,용현동농협,1
202308.0,용현중학교,1
202308.0,우진아파트,1
202308.0,운연동,1
202308.0,윤성아파트(인항고교),1
202308.0,은지초등학교사거리,1
202308.0,은행초등학교,1
202308.0,이대역,1
202308.0,인천대정문,1
202308.0,인천뷰티예술고등학교,1
202308.0,인천시청후문,1
202308.0,인천예림학교(인천성모병원),1
202308.0,인천재능대학교서문,1
202308.0,인천지방법원,1
202308.0,인천항신국제여객터미널,1
202308.0,인하대정문,1
202308.0,장미아파트(19동)앞,1
202308.0,정광아파트.만수주공11단지,1
202308.0,정부인천지방합동청사,1
202308.0,주안현대아파트,1
202308.0,충정로역2호선,1
202308.0,태화.두진아파트,1
202308.0,토지금고,1
202308.0,풍림아파트,1
202308.0,학산사거리,1
202308.0,한라아파트,1
202308.0,한진아파트,1
202308.0,현대시장,1
202308.0,현대아파트,1
202308.0,홍익자원,1
202308.0,힐캐슬프라자,1
202309.0,주안역환승정류장,202
202309.0,롯데백화점(인천터미널),101
202309.0,인하대역(7번출구),98
202309.0,동인천,57
202309.0,신기.남부종합시장(진흥사거리),54
202309.0,남중학교,47
202309.0,주안역,47
202309.0,동인천역,45
202309.0,송내역남부,44
202309.0,(구)시민회관사거리,43
202309.0,인하대역(1번출구),42
202309.0,용현시장,33
202309.0,풍림아이원아파트,31
202309.0,인하대후문,26
202309.0,토지금고시장,26
202309.0,문학초등학교,25
202309.0,강남역서초현대타워앞,22
202309.0,서울역,21
202309.0,송도유원지(도로교통공단),21
202309.0,원흥아파트,21
202309.0,장미아파트,21
202309.0,홍대입구역,21
202309.0,정석항공과학고,20
202309.0,수봉마을쉼터,19
202309.0,호반써밋송도,18
202309.0,인명여자고등학교,17
202309.0,제물포역,17
202309.0,주안7동행정복지센터,17
202309.0,동아풍림아파트,15
202309.0,송도파크레인동일하이빌,15
202309.0,용일사거리,15
202309.0,현대3차아파트,15
202309.0,주안파크자이더플래티넘아파트,14
202309.0,대동아파트,13
202309.0,벽산이삭아파트,13
202309.0,인천대입구역,13
202309.0,금호타운,12
202309.0,신동아아파트3차,11
202309.0,나사렛국제병원앞,10
202309.0,부천시청역3번출구.경기예고.현대백화점,10
202309.0,신포시장,10
202309.0,인천향교유림회관,10
202309.0,도림주공1단지,9
202309.0,동막역(1번출구),9
202309.0,신동아아파트,9
202309.0,인하대역4번출구,9
202309.0,남동구청,8
202309.0,두산위브아파트,8
202309.0,복지회관,8
202309.0,신비마을아파트,8
202309.0,학익고등학교,8
202309.0,대림아파트,7
202309.0,미송초등학교,7
202309.0,쌍용아파트,7
202309.0,인천미래생활고등학교,7
202309.0,계룡리슈빌,6
202309.0,관교중학교(약수터),6
202309.0,기점(미정차),6
202309.0,벽산아파트(미추홀도서관),6
202309.0,연학초등학교,6
202309.0,인하대병원,6
202309.0,청능로사거리,6
202309.0,학익사거리(동아풍림아파트),6
202309.0,남동초등학교,5
202309.0,미추홀구청,5
202309.0,미추홀구청입구,5
202309.0,부평역,5
202309.0,서창센트럴푸르지오,5
202309.0,신창아파트,5
202309.0,용정초등학교,5
202309.0,CJ인천2공장,4
202309.0,관교여자중학교,4
202309.0,교보생명,4
202309.0,구월아시아드6단지,4
202309.0,길병원,4
202309.0,루원이편한세상하늘채(125동),4
202309.0,문학경기장(야구장),4
202309.0,문학경로당,4
202309.0,백운역,4
202309.0,법원.검찰청,4
202309.0,상동역1번출구.부천터미널소풍.홈플러스,4
202309.0,상동역8번출구세이브존,4
202309.0,서창퍼스트뷰후문,4
202309.0,숭의초등학교,4
202309.0,신동아3차아파트,4
202309.0,신동아아파트8차,4
202309.0,용현3동행정복지센터.보훈병원,4
202309.0,용현고가교,4
202309.0,용현고개,4
202309.0,용현초등학교입구,4
202309.0,유원아파트,4
202309.0,인천기계공고,4
202309.0,인천소방본부,4
202309.0,인천향교.인천도호부청사,4
202309.0,장미아파트(19동)앞,4
202309.0,한양아파트,4
202309.0,굴다리오거리,3
202309.0,금호2차아파트,3
202309.0,독정이고개,3
202309.0,루원이편한세상하늘채(112동),3
202309.0,배다리,3
202309.0,백산아파트,3
202309.0,부평구청,3
202309.0,서교동,3
202309.0,서초역,3
202309.0,선바위역,3
202309.0,수봉공원,3
202309.0,숭의로터리,3
202309.0,신선초등학교앞,3
202309.0,신성성결교회(올림피아병원),3
202309.0,신중동역6번출구.중흥중학교,3
202309.0,신촌오거리.현대백화점,3
202309.0,아주아파트.미추홀학교,3
202309.0,약대사거리,3
202309.0,운연역,3
202309.0,월드메르디앙아파트,3
202309.0,인천대학교공과대학,3
202309.0,태화두진아파트,3
202309.0,학산사거리,3
202309.0,학익시장(법원검찰청),3
202309.0,학익시장앞,3
202309.0,힘찬병원,3
202309.0,검바위역,2
202309.0,검암역(시내방면),2
202309.0,교대역,2
202309.0,구월아시아드은빛호수공원,2
202309.0,굴다리입구,2
202309.0,굴포천역(부평농협),2
202309.0,금호아파트,2
202309.0,남광로얄아파트,2
202309.0,남동세무서,2
202309.0,남인천여자중학교,2
202309.0,논현14단지등대마을휴먼시아아파트,2
202309.0,대우푸르지오복합상가,2
202309.0,대인고등학교,2
202309.0,도화오거리,2
202309.0,로얄아파트,2
202309.0,모래내시장역(3번출구),2
202309.0,무지개아파트(동남아파트),2
202309.0,문학우체국,2
202309.0,문학정보고입구,2
202309.0,백운프라자,2
202309.0,벽산.이삭아파트,2
202309.0,부천시청역1번출구,2
202309.0,삼미시장,2
202309.0,삼영아파트,2
202309.0,삼익.광명아파트,2
202309.0,삼환아파트,2
202309.0,서초아트자이아파트,2
202309.0,석암초등학교앞,2
202309.0,송도풍림아이원2단지,2
202309.0,숭의교회,2
202309.0,시민의숲.양재꽃시장,2
202309.0,신동아아파트(B),2
202309.0,신동아아파트4차,2
202309.0,신동아아파트5차,2
202309.0,신선초등학교,2
202309.0,영남아파트,2
202309.0,우진아파트,2
202309.0,윤성아파트(인항고교),2
202309.0,인수초등학교,2
202309.0,인천교통공사,2
202309.0,인천논현중학교,2
202309.0,인천용학초등학교,2
202309.0,인천의료원,2
202309.0,인천정보과학고등학교,2
202309.0,인하대정문,2
202309.0,진흥아파트,2
202309.0,태화.두진아파트,2
202309.0,토지금고시장앞,2
202309.0,풍림1차아파트,2
202309.0,풍림아파트,2
202309.0,학익2동행정복지센터,2
202309.0,학익시장,2
202309.0,한국아파트,2
202309.0,합정역,2
202309.0,항운아파트,2
202309.0,현광아파트,2
202309.0,현광아파트후문,2
202309.0,현대시장,2
202309.0,현대아파트,2
202309.0,2001아울렛,1
202309.0,SK스카이뷰104동,1
202309.0,e편한세상정문,1
202309.0,가좌농협,1
202309.0,간석오거리,1
202309.0,간석오거리(인천웨딩홀),1
202309.0,검암사거리,1
202309.0,구월2동행정복지센터,1
202309.0,구월중학교,1
202309.0,금호어울림아파트,1
202309.0,남구평생학습센터,1
202309.0,남동경찰서.남촌농산물도매시장,1
202309.0,남동구청후문(남동등기소),1
202309.0,남동체육관(체조경기장),1
202309.0,남인천농협백운지점,1
202309.0,논현14단지등대마을,1
202309.0,논현사거리,1
202309.0,도림주공2단지,1
202309.0,도화IC,1
202309.0,동막역(3번출구),1
202309.0,동산고,1
202309.0,동춘2동행정복지센터,1
202309.0,두산아파트,1
202309.0,모래내시장역(1번출구),1
202309.0,법원검찰청입구,1
202309.0,보건환경연구원,1
202309.0,부원중학교,1
202309.0,삼성빌라(종점),1
202309.0,상수도사업본부(스마트타운),1
202309.0,새안의원,1
202309.0,서화초등학교(도화e편한세상),1
202309.0,석락아파트,1
202309.0,석바위,1
202309.0,석암초등학교,1
202309.0,선유고등학교,1
202309.0,성문아파트(문화연립),1
202309.0,센타빌딩,1
202309.0,송도재래시장,1
202309.0,송도중학교,1
202309.0,송도파크자이,1
202309.0,송림4동행정복지센터,1
202309.0,송림오거리,1
202309.0,송학둥지아파트,1
202309.0,수현마을,1
202309.0,숭의2동행정복지센터,1
202309.0,숭의역(2번출구),1
202309.0,숭의초등학교입구,1
202309.0,시민공원,1
202309.0,신동아1.2차아파트,1
202309.0,신일교회,1
202309.0,신천동,1
202309.0,신촌오거리.2호선신촌역,1
202309.0,심곡극동아파트,1
202309.0,아시아드경기장(공촌사거리)역,1
202309.0,양재역,1
202309.0,연안부두(신선초등학교),1
202309.0,연합의원,1
202309.0,옥골사거리,1
202309.0,올리브백화점,1
202309.0,옹진군청,1
202309.0,용남파출소,1
202309.0,용현5동행정복지센터,1
202309.0,용현중학교,1
202309.0,우림필유아파트,1
202309.0,은봉초등학교,1
202309.0,인천가정법원.인천지방법원등기국,1
202309.0,인천교회,1
202309.0,인천뷰티예술고등학교,1
202309.0,인천시청후문,1
202309.0,인천항신국제여객터미널,1
202309.0,정광아파트(병무청),1
202309.0,정광아파트.만수주공11단지,1
202309.0,정다운그린빌,1
202309.0,정병원,1
202309.0,정부인천지방합동청사,1
202309.0,제물포시장,1
202309.0,제물포역(동양빌딩),1
202309.0,제운사거리(청년창업특화거리),1
202309.0,제일시장,1
202309.0,주안2동치안센터,1
202309.0,주안사거리,1
202309.0,중구노인복지회관,1
202309.0,중구문화회관,1
202309.0,충정로역2호선,1
202309.0,태평아파트.주안한신휴플러스아파트,1
202309.0,토지금고,1
202309.0,풍림3차아파트,1
202309.0,하나로쇼핑,1
202309.0,하나아파트,1
202309.0,하늘휴게소,1
202309.0,학산소극장,1
202309.0,학익사거리,1
202309.0,한라아파트,1
202309.0,한신아파트,1
202309.0,항동7가버스차고지,1
202309.0,현광아파트(호산부인과),1
202309.0,현대4차아파트,1
202309.0,효성상아아파트,1
202309.0,힐스테이트푸르지오주안,1
202309.0,힐스테이트학익104동앞,1
202309.0,힐캐슬프라자,1
202310.0,주안역환승정류장,206
202310.0,롯데백화점(인천터미널),105
202310.0,인하대역(7번출구),100
202310.0,주안역,66
202310.0,인하대역(1번출구),55
202310.0,남중학교,49
202310.0,동인천,49
202310.0,송내역남부,47
202310.0,동인천역,44
202310.0,신기.남부종합시장(진흥사거리),44
202310.0,풍림아이원아파트,42
202310.0,용현시장,36
202310.0,제물포역,35
202310.0,(구)시민회관사거리,32
202310.0,원흥아파트,29
202310.0,문학초등학교,25
202310.0,인하대후문,24
202310.0,토지금고시장,24
202310.0,강남역서초현대타워앞,23
202310.0,석바위,20
202310.0,홍대입구역,19
202310.0,수봉마을쉼터,17
202310.0,인천향교유림회관,17
202310.0,주안7동행정복지센터,17
202310.0,호반써밋송도,17
202310.0,송도유원지(도로교통공단),16
202310.0,인명여자고등학교,16
202310.0,신동아아파트3차,15
202310.0,신포시장,15
202310.0,정석항공과학고,15
202310.0,현대3차아파트,15
202310.0,대동아파트,14
202310.0,송도파크레인동일하이빌,12
202310.0,신동아아파트,12
202310.0,인하대역4번출구,12
202310.0,나사렛국제병원앞,11
202310.0,동막역(1번출구),11
202310.0,동아풍림아파트,11
202310.0,용일사거리,11
202310.0,장미아파트,11
202310.0,주안파크자이더플래티넘아파트,11
202310.0,금호타운,10
202310.0,기점(미정차),9
202310.0,인하대병원,9
202310.0,대림아파트,8
202310.0,복지회관,8
202310.0,인천대입구역,7
202310.0,인천미래생활고등학교,7
202310.0,두산위브아파트,6
202310.0,부천시청역3번출구.경기예고.현대백화점,6
202310.0,서창센트럴푸르지오,6
202310.0,신비마을아파트,6
202310.0,연학초등학교,6
202310.0,용현3동행정복지센터.보훈병원,6
202310.0,CJ인천2공장,5
202310.0,계룡리슈빌,5
202310.0,금호2차아파트,5
202310.0,미추홀구청입구,5
202310.0,백운프라자,5
202310.0,벽산아파트(미추홀도서관),5
202310.0,부평역,5
202310.0,숭의초등학교,5
202310.0,신동아아파트5차,5
202310.0,신중동역6번출구.중흥중학교,5
202310.0,유원아파트,5
202310.0,인천기계공고,5
202310.0,인천소방본부,5
202310.0,청능로사거리,5
202310.0,학익사거리(동아풍림아파트),5
202310.0,합정역,5
202310.0,구월아시아드6단지,4
202310.0,남동구청,4
202310.0,도림주공1단지,4
202310.0,문학경로당,4
202310.0,미송초등학교,4
202310.0,백운역,4
202310.0,법원.검찰청,4
202310.0,삼영아파트,4
202310.0,상동역1번출구.부천터미널소풍.홈플러스,4
202310.0,신동아3차아파트,4
202310.0,신성성결교회(올림피아병원),4
202310.0,신창아파트,4
202310.0,쌍용아파트,4
202310.0,약대사거리,4
202310.0,양재역,4
202310.0,용정초등학교,4
202310.0,월드메르디앙아파트,4
202310.0,정광아파트(병무청),4
202310.0,학산사거리,4
202310.0,학익고등학교,4
202310.0,현광아파트후문,4
202310.0,관교중학교(약수터),3
202310.0,교대역,3
202310.0,구월2동행정복지센터,3
202310.0,길병원,3
202310.0,남동구청후문(남동등기소),3
202310.0,남동초등학교,3
202310.0,대우푸르지오복합상가,3
202310.0,라이프아파트,3
202310.0,로얄아파트,3
202310.0,루원이편한세상하늘채(125동),3
202310.0,문학정보고입구,3
202310.0,배다리,3
202310.0,벽산.이삭아파트,3
202310.0,부천시청역1번출구,3
202310.0,삼미시장,3
202310.0,서울역,3
202310.0,서창퍼스트뷰후문,3
202310.0,석암초등학교앞,3
202310.0,송도중학교,3
202310.0,송도파크자이,3
202310.0,수봉공원,3
202310.0,시민의숲.양재꽃시장,3
202310.0,신동아아파트8차,3
202310.0,신선초등학교,3
202310.0,신천동,3
202310.0,용현고개,3
202310.0,용현초등학교입구,3
202310.0,운연역,3
202310.0,인천교통공사,3
202310.0,인천의료원,3
202310.0,인천정보과학고등학교,3
202310.0,인천향교.인천도호부청사,3
202310.0,진흥아파트,3
202310.0,태화두진아파트,3
202310.0,풍림아파트,3
202310.0,학익시장앞,3
202310.0,한양아파트,3
202310.0,검바위역,2
202310.0,검암역(시내방면),2
202310.0,관교여자중학교,2
202310.0,교보생명,2
202310.0,굴다리오거리,2
202310.0,남광로얄아파트,2
202310.0,남동경찰서.남촌농산물도매시장,2
202310.0,대인고등학교,2
202310.0,도림주공208동,2
202310.0,도화IC,2
202310.0,독정이고개,2
202310.0,동막역(3번출구),2
202310.0,동춘동종점,2
202310.0,무지개아파트(동남아파트),2
202310.0,문학경기장(야구장),2
202310.0,문학우체국,2
202310.0,백산아파트,2
202310.0,삼익.광명아파트,2
202310.0,상동역8번출구세이브존,2
202310.0,새안의원,2
202310.0,서초아트자이아파트,2
202310.0,서초역,2
202310.0,선바위역,2
202310.0,센타빌딩,2
202310.0,송도컨벤시아,2
202310.0,송림4동행정복지센터,2
202310.0,숭의교회,2
202310.0,숭의역(2번출구),2
202310.0,신동아아파트(B),2
202310.0,신촌오거리.현대백화점,2
202310.0,아주아파트.미추홀학교,2
202310.0,연희동행정복지센터,2
202310.0,옹진군청,2
202310.0,우진아파트,2
202310.0,은봉초등학교,2
202310.0,인천논현중학교,2
202310.0,인천대학교공과대학,2
202310.0,인천예림학교(인천성모병원),2
202310.0,인천항신국제여객터미널,2
202310.0,장미아파트(19동)앞,2
202310.0,주안2동치안센터,2
202310.0,중구문화회관,2
202310.0,충정로역2호선,2
202310.0,토지금고시장앞,2
202310.0,학산소극장,2
202310.0,학익시장,2
202310.0,학익시장(법원검찰청),2
202310.0,현대4차아파트,2
202310.0,홍익자원,2
202310.0,효성상아아파트,2
202310.0,힐스테이트푸르지오주안,2
202310.0,SK스카이뷰104동,1
202310.0,e편한세상정문,1
202310.0,가정(루원시티)역,1
202310.0,가좌농협,1
202310.0,가좌홈플러스(쌍마아파트),1
202310.0,가현중학교,1
202310.0,검암중학교,1
202310.0,경남아파트,1
202310.0,구월도매전통시장,1
202310.0,구월아시아드8단지,1
202310.0,구월아시아드은빛호수공원,1
202310.0,국민건강보험남부지사,1
202310.0,굴다리입구,1
202310.0,근로복지공단인천병원,1
202310.0,금호아파트,1
202310.0,금호어울림아파트,1
202310.0,길병원사거리,1
202310.0,남동세무서,1
202310.0,남동체육관(체조경기장),1
202310.0,남인천여자중학교,1
202310.0,노인복지회관,1
202310.0,논현14단지등대마을휴먼시아아파트,1
202310.0,논현9단지냇마을신영지웰A정문,1
202310.0,도림아이파크아파트,1
202310.0,도화오거리,1
202310.0,동교동삼거리,1
202310.0,동춘2동행정복지센터,1
202310.0,래미안아파트파이낸셜뉴스,1
202310.0,롯데슈퍼,1
202310.0,루원시티사거리,1
202310.0,루원이편한세상하늘채(112동),1
202310.0,만수4동주민센터,1
202310.0,모래내시장역(1번출구),1
202310.0,모래내시장역(3번출구),1
202310.0,문학고개,1
202310.0,미추홀구청,1
202310.0,미추홀서사거리,1
202310.0,방촌공원,1
202310.0,법원검찰청입구,1
202310.0,벽산이삭아파트,1
202310.0,부평구청,1
202310.0,부평시장,1
202310.0,삼성빌라(종점),1
202310.0,삼환아파트,1
202310.0,서해그랑블아파트후문,1
202310.0,서화초등학교(도화e편한세상),1
202310.0,석암초등학교,1
202310.0,석천사거리역,1
202310.0,성문아파트(문화연립),1
202310.0,송도고입구,1
202310.0,송도라마다호텔앞,1
202310.0,송도재래시장,1
202310.0,송학둥지아파트,1
202310.0,숭덕여중고입구,1
202310.0,숭의2동행정복지센터,1
202310.0,숭의로터리,1
202310.0,숭의초등학교입구,1
202310.0,신동아1.2차아파트,1
202310.0,신동아아파트4차,1
202310.0,신명아파트.대우3차아파트,1
202310.0,신선초등학교앞,1
202310.0,신중동역5번출구.중흥중학교,1
202310.0,십정2동행정복지센터,1
202310.0,엑슬루타워,1
202310.0,연안아파트,1
202310.0,연흥아파트,1
202310.0,영남아파트,1
202310.0,올리브백화점,1
202310.0,용남시장,1
202310.0,용남파출소,1
202310.0,용일초등학교,1
202310.0,용현동농협,1
202310.0,용현중학교,1
202310.0,우림필유아파트,1
202310.0,윤성아파트(인항고교),1
202310.0,인수초등학교,1
202310.0,인천교회,1
